,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,Mujer,09/12/1999,E.S.O.,3,0,01/10/2022,,01/10/2022,01/01/2023,06/25/2023,20.77%,,,300,Centro 3,Artes y Cultura,Monitor/a Centro de la Artes y la Cultura,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 14,Ocio Educat.,Monitor/a Centro de la Artes y la Cultura,IV,-,08,1326.92,243.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.03,0,157.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,01/01/2023,06/25/2023,21%,48%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,1327,557,1884,0,1884,365,6268,24,2,#NAME?,#REF!
6269,Hombre,02/01/1975,MASTER UNIVERSITARIO,3,1,01/14/2022,09/05/2023,01/14/2022,01/01/2023,09/05/2023,100%,,,420,Centro 2,Secundaria,Profesor/a Secundaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,15650.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.55,0,0,0,0,0,0,0,0,0,0,1956.24,1304.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.16,0,0,0,0,0,0,0,0,0,01/01/2023,09/05/2023,100%,68%,Dentro,Sí,NO,Sí,NO,Sí,23033.38387,0,23033.38387,0,23033,15650,3550,19200,0,19200,248,,49,2,#NAME?,#REF!
6278,Mujer,05/13/1972,E.G.B.,3,1,01/19/2022,06/30/2023,01/19/2022,01/01/2023,06/30/2023,78.94%,,,389,Centro 6,Cocina,Ayudante Cocina,Continuo,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Ayudante Cocina,3,3.3,08,4753.68,71.34,0,0,0,0,0,0,284.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,426.3,0,0,0,0,0,0,0,801.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.12,0,0,0,0,0,0,0,0,0,01/01/2023,06/30/2023,79%,50%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,4754,2277,7031,0,7031,181,6278,52,2,#NAME?,#REF!
6278,Mujer,05/13/1972,E.G.B.,3,1,09/05/2023,,01/19/2022,09/05/2023,12/31/2023,78.94%,,,389,Centro 6,Cocina,Ayudante Cocina,Continuo,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Ayudante Cocina,3,3.3,08,3376.26,-71.34,0,0,0,0,0,0,183.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.37,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,09/05/2023,12/31/2023,79%,32%,Dentro,Sí,NO,NO,Sí,Sí,13229.6885,0,13229.6885,0,13230,3376,465,3841,0,3841,118,6278,52,2,#NAME?,#REF!
6283,Mujer,07/25/1995,GRADO,3,1,01/18/2022,06/07/2023,01/18/2022,01/01/2023,06/07/2023,100%,,,410,Centro 7,Residencia,Tit. No Docente,Partido,No,Per. Admin.,GRUPO 02,ESCALA 18,Enseñanza Priv. Concertada,Tit. No Docente,4,4,02,13498.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.24,1124.83,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.14,0,0,0,0,0,0,0,0,111.72,01/01/2023,06/07/2023,100%,43%,Dentro,Sí,NO,Sí,NO,Sí,31182.31962,0,31182.31962,0,31182,13498,4892,18390,112,18502,158,,28,2,#NAME?,#REF!
6290,Mujer,03/08/1963,BACHILLERATO,3,0,01/17/2022,,01/17/2022,01/01/2023,02/27/2023,25.97%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,484.63,28.67,0,105.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,01/01/2023,02/27/2023,26%,16%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,485,258,742,0,742,365,6290,61,2,#NAME?,#REF!
6290,Mujer,03/08/1963,BACHILLERATO,3,0,01/17/2022,,01/17/2022,02/28/2023,03/26/2023,77.92%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,647.29,131.37,0,47.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/28/2023,03/26/2023,78%,7%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,647,344,991,0,991,365,6290,61,2,#NAME?,#REF!
6290,Mujer,03/08/1963,BACHILLERATO,3,0,01/17/2022,06/30/2023,01/17/2022,03/27/2023,06/30/2023,71.43%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,2145.22,421.23,0,170.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.47,0,0,0,0,389.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/27/2023,06/30/2023,71%,26%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,2145,1529,3674,0,3674,181,6290,61,2,#NAME?,#REF!
6290,Mujer,03/08/1963,BACHILLERATO,3,0,10/09/2023,,01/17/2022,10/09/2023,12/31/2023,58.44%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,2047.23,-252.89,0,158.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10/09/2023,12/31/2023,58%,23%,Dentro,Sí,NO,NO,Sí,Sí,15221.94009,0,15221.94009,0,15222,2047,294,2341,0,2341,84,6290,61,2,#NAME?,#REF!
6291,Hombre,11/09/1985,E.S.O.,3,0,01/12/2022,06/25/2023,01/12/2022,01/01/2023,06/25/2023,65.58%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,3634.22,627.54,0,376.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.56,0,0,0,0,445.2,0,0,0,0,0,434.54,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,203.49,01/01/2023,06/25/2023,66%,48%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,3634,3126,6760,203,6964,176,6291,38,2,#NAME?,#REF!
6291,Hombre,11/09/1985,E.S.O.,3,0,09/04/2023,,01/12/2022,09/04/2023,12/31/2023,70.13%,,,200,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,3280.26,-197.08,0,276.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.94,0,0,0,0,0,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,09/04/2023,12/31/2023,70%,33%,Dentro,Sí,NO,NO,Sí,Sí,14346.64435,0,14346.64435,0,14347,3280,614,3895,0,3895,119,6291,38,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,01/01/2023,01/28/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,150.42,9.99,0,31.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,01/01/2023,01/28/2023,18%,8%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,150,80,230,0,230,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,01/29/2023,01/29/2023,22.73%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,6.97,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,01/29/2023,01/29/2023,23%,0%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,7,18,25,0,25,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,01/30/2023,02/17/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,111.85,9.86,0,21.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,01/30/2023,02/17/2023,18%,5%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,112,59,171,0,171,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,02/18/2023,02/19/2023,22.73%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,15.42,13.42,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/18/2023,02/19/2023,23%,1%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,15,22,38,0,38,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,02/20/2023,03/11/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,112.62,7.45,0,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/20/2023,03/11/2023,18%,5%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,113,60,172,0,172,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,03/12/2023,03/12/2023,22.73%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,6.97,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/12/2023,03/12/2023,23%,0%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,7,18,25,0,25,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,03/13/2023,03/25/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,69.84,6.14,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/13/2023,03/25/2023,18%,4%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,70,37,107,0,107,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,03/26/2023,03/26/2023,22.73%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,6.97,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/26/2023,03/26/2023,23%,0%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,7,18,25,0,25,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,03/27/2023,04/22/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,148.99,9.6,0,31.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12.92,03/27/2023,04/22/2023,18%,7%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,149,79,228,13,241,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,,01/17/2022,04/23/2023,04/23/2023,22.73%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,7.2,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,04/23/2023,04/23/2023,23%,0%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,7,19,26,0,26,365,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,01/17/2022,06/25/2023,01/17/2022,04/24/2023,06/25/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,344.18,29.32,0,65.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.85,0,0,0,0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,15.96,04/24/2023,06/25/2023,18%,17%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,344,439,784,16,800,176,6292,23,2,#NAME?,#REF!
6292,Mujer,09/06/2000,E.S.O.,3,0,09/18/2023,,01/17/2022,09/18/2023,12/31/2023,17.53%,,,300,Centro 5,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,731.68,-26.48,0,121.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,09/18/2023,12/31/2023,18%,29%,Dentro,Sí,NO,NO,Sí,Sí,14509.17882,0,14509.17882,0,14509,732,241,972,0,972,105,6292,23,2,#NAME?,#REF!
6295,Mujer,05/25/1992,GRADO,3,0,01/24/2022,,01/24/2022,01/01/2023,01/08/2023,60%,,,510,Centro 4,Infantil,Maestro/a Infantil ,Continuo,No,Per. Docente,GRUPO 01,ESCALA 05,Enseñanza Priv. Concertada,Maestro/a Infantil ,1,1.2,02,270.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.02,0,0,0,0,0,0,0,0,0,01/01/2023,01/08/2023,60%,2%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,270,1,271,0,271,365,6295,32,2,#NAME?,#REF!
6295,Mujer,05/25/1992,GRADO,3,0,01/24/2022,,01/24/2022,01/09/2023,08/31/2023,100%,,,410,Centro 4,Infantil,Maestro/a Infantil ,Partido,No,Per. Docente,GRUPO 01,ESCALA 05,Enseñanza Priv. Concertada,Maestro/a Infantil ,1,1.2,02,13513.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.14,0,0,0,0,0,0,0,0,0,01/09/2023,08/31/2023,100%,64%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,13514,1220,14734,0,14734,365,6295,32,2,#NAME?,#REF!
6295,Mujer,05/25/1992,F.P.,3,0,01/24/2022,,01/24/2022,09/01/2023,12/31/2023,100%,,,189,Centro 4,Infantil,Técnico/a Infantil,Partido,No,Per. Docente,GRUPO 01,ESCALA 05,Enseñanza Priv. Concertada,Técnico/a Infantil,1,1.1,02,6095.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.32,1656.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.75,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,09/01/2023,12/31/2023,100%,33%,Dentro,Sí,NO,Sí,NO,Sí,18236.5668,0,18236.5668,0,18237,6096,1788,7883,0,7883,365,6295,32,2,#NAME?,#REF!
6297,Hombre,02/13/1976,E.G.B.,3,0,07/03/2023,07/31/2023,07/03/2023,07/03/2023,07/31/2023,64.9%,,,502,Centro 5,Artes y Cultura,Monitor/a Centro de la Artes y la Cultura,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 14,Ocio Educat.,Monitor/a Centro de la Artes y la Cultura,IV,-,08,671.74,68.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.06,0,74.06,60.74,0,0,0,0,0,0,0,0,0,28.96,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,07/03/2023,07/31/2023,65%,8%,Dentro,Sí,NO,NO,Sí,Sí,13027.20897,0,13027.20897,0,13027,672,307,978,0,978,29,,48,0,#NAME?,#REF!
6300,Mujer,02/01/1994,MASTER UNIVERSITARIO,3,0,09/19/2022,04/10/2023,09/19/2022,01/01/2023,04/10/2023,100%,,,410,Centro 1,D.O.P.,Profesor/a Terapeuta,Partido,No,Per. Docente,GRUPO 01,ESCALA 03,Enseñanza Priv. Concertada,Profesor/a Terapeuta,1,1.3,01,6520.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.66,543.39,0,0,0,0,0,0,0,1276.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,01/01/2023,04/10/2023,100%,27%,Dentro,Sí,NO,Sí,NO,Sí,23801.1755,0,23801.1755,0,23801,6521,2921,9442,0,9442,100,,30,1,#NAME?,#REF!
6302,Hombre,12/22/1999,GRADO,3,0,09/05/2022,06/30/2023,09/05/2022,01/01/2023,06/30/2023,100%,,,410,Centro 5,Primaria,Maestro/a Primaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 04,Enseñanza Priv. Concertada,Maestro/a Primaria,1,1.2,02,9995.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.55,0,0,0,0,0,0,0,0,0,0,1369.7,832.92,0,0,0,0,0,0,0,1598.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.12,0,0,0,0,0,0,0,0,0,01/01/2023,06/30/2023,100%,50%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,9995,4089,14084,0,14084,181,6302,24,1,#NAME?,#REF!
6302,Hombre,12/22/1999,GRADO,3,0,09/05/2023,,09/05/2022,09/05/2023,12/31/2023,100%,,,410,Centro 5,Primaria,Maestro/a Primaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 04,Enseñanza Priv. Concertada,Maestro/a Primaria,1,1.2,02,6683.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,556.9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,09/05/2023,12/31/2023,100%,32%,Dentro,Sí,NO,Sí,NO,Sí,20672.17712,0,20672.17712,0,20672,6683,587,7270,0,7270,118,6302,24,1,#NAME?,#REF!
6303,Mujer,03/25/1997,BACHILLERATO,3,0,05/26/2023,07/16/2023,05/26/2023,05/26/2023,07/16/2023,100%,,,402,Centro 7,Residencia,House Parent,Partido,Sí,Per. Admin.,GRUPO 03,ESCALA 18,Enseñanza Priv. Concertada,House Parent,2,2.2,08,1715.91,317.38,0,0,0,0,0,0,102.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.1,178.1,0,0,0,0,0,0,0,191.88,0,0,0,0,0,0,0,0,0,81.97,0,0,0,0,0,,0,3.06,0,0,0,0,0,0,0,0,0,05/26/2023,07/16/2023,100%,14%,Dentro,Sí,NO,Sí,NO,Sí,12044.36827,0,12044.36827,0,12044,1716,1053,2769,0,2769,52,,27,1,#NAME?,#REF!
6305,Mujer,09/19/2000,GRADO,3,0,09/01/2022,09/05/2023,09/01/2022,01/01/2023,09/05/2023,100%,,,420,Centro 4,Infantil,Maestro/a Infantil ,Partido,No,Per. Docente,GRUPO 01,ESCALA 05,Enseñanza Priv. Concertada,Maestro/a Infantil ,1,1.2,01,13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.93,0,0,0,0,0,0,0,0,0,0,1745.52,1163.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.16,0,0,0,0,0,0,0,0,0,01/01/2023,09/05/2023,100%,68%,Dentro,Sí,NO,Sí,NO,Sí,20551.85484,0,20551.85484,0,20552,13964,3086,17050,0,17050,248,,23,1,#NAME?,#REF!
6309,Mujer,01/28/1982,E.S.O.,3,0,10/23/2023,,10/23/2023,10/23/2023,12/31/2023,100%,,,410,Centro 4,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,1738.94,3.18,0,0,0,0,0,0,102.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.06,0,0,0,0,59.58,0,567,0,0,10/23/2023,12/31/2023,100%,19%,Dentro,Sí,NO,Sí,NO,Sí,9067.33,0,9067.33,0,9067,1739,315,2054,627,2680,70,,42,0,#NAME?,#REF!
6312,Mujer,01/04/1979,E.G.B.,3,0,11/24/2022,05/19/2023,11/24/2022,01/01/2023,05/19/2023,100%,,,410,Centro 6,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,4511.42,189.66,0,0,0,0,0,0,276.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.84,415.16,0,0,0,0,0,0,0,614.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.1,0,0,0,0,0,0,0,0,0,01/01/2023,05/19/2023,100%,38%,Dentro,Sí,NO,Sí,NO,Sí,11846.53453,0,11846.53453,0,11847,4511,2023,6535,0,6535,139,,45,1,#NAME?,#REF!
6326,Hombre,05/13/1993,GRADO,3,0,05/25/2023,06/25/2023,02/03/2022,05/25/2023,06/25/2023,100%,,,410,Centro 6,Primaria,Maestro/a Primaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 04,Enseñanza Priv. Concertada,Maestro/a Primaria,1,1.2,02,1764.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.03,147.03,0,0,0,0,0,0,0,191.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.04,0,0,0,0,0,0,0,0,0,05/25/2023,06/25/2023,100%,9%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,1764,488,2252,0,2252,32,6326,31,2,#NAME?,#REF!
